U,T,docc_metal,nd_metal,F_metal,Z_metal,Zp_metal,eta_metal,W_metal,eps_metal,V_metal,conv_metal,metal_valid,docc_insulator,nd_insulator,F_insulator,Z_insulator,Zp_insulator,eta_insulator,W_insulator,eps_insulator,V_insulator,conv_insulator,ins_valid,deltaF,stable_phase,coexistence
3.3517241379310345,0.05789473684210526,0.1355762739463946,1.0000000000000007,-1.7710893242018664,0.05685729531592369,0.4999999999999996,0.0,0.7407720087791674,0.0,0.24130152834554514,True,True,0.1366600799171779,1.0,-1.7710793263102658,0.04523550182002016,0.4999999999999999,0.0,0.8355979766326715,0.0,0.2427503607997939,True,True,-9.997891600610487e-06,metal,True
3.4,0.05789473684210526,0.1354948383033804,1.000000000000001,-1.7942759996353823,0.04455528137534821,0.4999999999999996,0.0,0.8422521797986176,0.0,0.24284313109438416,True,True,0.13549497084130793,1.0000000000000013,-1.7942760032432103,0.04455394023063132,0.49999999999999944,0.0,0.842265447408357,0.0,0.2428433097574068,True,True,3.6078280363227577e-09,insulator,True
2.0,0.06736842105263158,0.16610532009963883,1.0000000000000004,-1.1398254813786417,0.07874798361306594,0.4999999999999998,0.0,0.7238952817737321,0.0,0.24193107207307538,True,True,0.16618764854546875,1.0000000000000002,-1.1398594198547878,0.07630472805273891,0.4999999999999999,0.0,0.7363679490616823,0.0,0.2420313152184586,True,True,3.3938476146078145e-05,insulator,True
2.0482758620689654,0.06736842105263158,0.16402839354419618,1.0000000000000004,-1.1616081239342104,0.07874798361306594,0.4999999999999998,0.0,0.7238952817737321,0.0,0.24193107207307538,True,True,0.164110614430344,1.0000000000000004,-1.161639788410574,0.07630472805273891,0.4999999999999998,0.0,0.7363679490616823,0.0,0.2420313152184586,True,True,3.1664476363602034e-05,insulator,True
2.0965517241379312,0.06736842105263158,0.16199134761013612,1.0000000000000013,-1.1834855978862078,0.07874798361306594,0.49999999999999944,0.0,0.7238952817737321,0.0,0.24193107207307538,True,True,0.16207337290830717,1.0000000000000013,-1.183515047631283,0.07630472805273891,0.49999999999999944,0.0,0.7363679490616823,0.0,0.2420313152184586,True,True,2.9449745075238454e-05,insulator,True
2.1448275862068966,0.06736842105263158,0.15999499576814932,1.0000000000000007,-1.2054534564556754,0.07874798361306594,0.4999999999999998,0.0,0.7238952817737321,0.0,0.24193107207307538,True,True,0.1600767440015015,1.0000000000000002,-1.2054807505785314,0.07630472805273891,0.4999999999999999,0.0,0.7363679490616823,0.0,0.2420313152184586,True,True,2.729412285606969e-05,insulator,True
2.193103448275862,0.06736842105263158,0.15803994761646517,1.0000000000000004,-1.2275074552398813,0.07874798361306594,0.4999999999999998,0.0,0.7238952817737321,0.0,0.24193107207307538,True,True,0.15815264986939406,1.0,-1.2275426032898211,0.0754507816214834,0.4999999999999999,0.0,0.7408655230660699,0.0,0.24206987182993076,True,True,3.514804993987042e-05,insulator,True
2.2413793103448274,0.06736842105263158,0.15612662556851742,1.0000000000000004,-1.2496435463690483,0.07874798361306594,0.4999999999999998,0.0,0.7238952817737321,0.0,0.24193107207307538,True,True,0.15627225587639604,0.9999999999999981,-1.249685884812899,0.07457507292221914,0.5000000000000007,0.0,0.7455555236488276,0.0,0.24211135682143597,True,True,4.2338443850820084e-05,insulator,True
2.2896551724137932,0.06736842105263158,0.1544353191209776,1.0000000000000007,-1.2719065463021442,0.07368181895410868,0.4999999999999998,0.0,0.7504230513730481,0.0,0.2421552879733269,True,True,0.15443552616226652,1.0000000000000002,-1.2719066048774923,0.07368075037679364,0.4999999999999999,0.0,0.7504289258092639,0.0,0.24215554581656573,True,True,5.8575348127476445e-08,insulator,True
2.3379310344827586,0.06736842105263158,0.1526048437411342,1.000000000000001,-1.2941911274713365,0.07368181895410868,0.49999999999999944,0.0,0.7504230513730481,0.0,0.2421552879733269,True,True,0.15268226369302187,1.0000000000000002,-1.2942117037714198,0.07184623750255165,0.4999999999999999,0.0,0.7607013576395503,0.0,0.24225234920103056,True,True,2.0576300083341437e-05,insulator,True
2.386206896551724,0.06736842105263158,0.15081628530305574,1.0000000000000024,-1.3165468975229417,0.07368181895410868,0.49999999999999895,0.0,0.7504230513730481,0.0,0.2421552879733269,True,True,0.1508931372579514,1.0000000000000002,-1.316565662551194,0.07184623750255165,0.4999999999999999,0.0,0.7607013576395503,0.0,0.24225234920103056,True,True,1.8765028252154536e-05,insulator,True
2.43448275862069,0.06736842105263158,0.14906948844582776,1.0000000000000002,-1.3389705277216086,0.07368181895410868,0.4999999999999999,0.0,0.7504230513730481,0.0,0.2421552879733269,True,True,0.14918705261450044,0.9999999999999999,-1.338997064841325,0.07091056051281577,0.5000000000000001,0.0,0.7660895569039123,0.0,0.24230495715390538,True,True,2.6537119716341095e-05,insulator,True
2.4827586206896552,0.06736842105263158,0.14752364513129665,1.0000000000000004,-1.3614919931264386,0.06996213204680866,0.4999999999999998,0.0,0.7716583134681947,0.0,0.2423600379408417,True,True,0.14752395885011604,1.0000000000000002,-1.3614920614765724,0.06996027240864776,0.4999999999999999,0.0,0.7716693407447508,0.0,0.24236044071206655,True,True,6.83501337750414e-08,insulator,True
2.5310344827586206,0.06736842105263158,0.1458580219660783,1.0000000000000002,-1.384038509173921,0.06996213204680866,0.4999999999999999,0.0,0.7716583134681947,0.0,0.2423600379408417,True,True,0.14590311251802285,1.0,-1.3840475513576491,0.0690036025472079,0.4999999999999999,0.0,0.7773996793260176,0.0,0.24241845512562402,True,True,9.04218372821397e-06,insulator,True
2.5793103448275865,0.06736842105263158,0.14423301090525578,1.0000000000000002,-1.406643955491344,0.06996213204680866,0.4999999999999999,0.0,0.7716583134681947,0.0,0.2423600379408417,True,True,0.14432419544816794,1.0000000000000009,-1.4066607006834775,0.06803538678478956,0.4999999999999998,0.0,0.7833187524445954,0.0,0.2424793067131376,True,True,1.6745192133571507e-05,insulator,True
2.627586206896552,0.06736842105263158,0.1426480942649167,1.0000000000000029,-1.429305612898939,0.06996213204680866,0.49999999999999867,0.0,0.7716583134681947,0.0,0.2423600379408417,True,True,0.14278626674325678,0.9999999999999987,-1.4293287138416348,0.06706403240794004,0.5000000000000006,0.0,0.7893821947291211,0.0,0.2425425843565256,True,True,2.3100942695863935e-05,insulator,True
2.6758620689655173,0.06736842105263158,0.14128866236407242,1.0,-1.4520490082663573,0.06608594443369938,0.4999999999999999,0.0,0.795619005638502,0.0,0.24260830958962626,True,True,0.14128898577776675,1.0000000000000004,-1.4520490607926495,0.06608388713093102,0.4999999999999998,0.0,0.7956322623973202,0.0,0.24260874121785075,True,True,5.252629220464655e-08,insulator,True
2.7241379310344827,0.06736842105263158,0.13983080103810988,0.999999999999998,-1.4748191542924307,0.06510417504967846,0.5000000000000009,0.0,0.8020167403904095,0.0,0.242676683743067,True,True,0.13988344512204254,1.0000000000000002,-1.4748272018244901,0.06412018991648777,0.4999999999999999,0.0,0.8085723396229316,0.0,0.24274769062040255,True,True,8.047532059407558e-06,insulator,True
2.772413793103448,0.06736842105263158,0.13841166289945325,1.0000000000000007,-1.4976367877185985,0.064120251692091,0.4999999999999996,0.0,0.8085719234338382,0.0,0.24274737490824755,True,True,0.13841189438341064,1.0,-1.4976368195569334,0.06412018955744957,0.4999999999999999,0.0,0.8085723396229316,0.0,0.24274769062040255,True,True,3.183833485742582e-08,insulator,True
2.820689655172414,0.06736842105263158,0.13697752333661017,1.0000000000000004,-1.5204932163916642,0.064120251692091,0.4999999999999998,0.0,0.8085719234338382,0.0,0.24274737490824755,True,True,0.13708498723795368,1.0000000000000004,-1.520506744513173,0.0621498111240669,0.4999999999999998,0.0,0.8221538028031898,0.0,0.24289560646872926,True,True,1.3528121508787905e-05,insulator,True
2.8689655172413793,0.06736842105263158,0.1355800487980352,1.0000000000000004,-1.5433943465009832,0.064120251692091,0.4999999999999998,0.0,0.8085719234338382,0.0,0.24274737490824755,True,True,0.13568625094185818,1.0000000000000002,-1.5434058253730938,0.0621498111240669,0.4999999999999999,0.0,0.8221538028031898,0.0,0.24289560646872926,True,True,1.1478872110615157e-05,insulator,True
2.9172413793103447,0.06736842105263158,0.13421847003799617,1.0000000000000002,-1.5663381794432292,0.064120251692091,0.4999999999999999,0.0,0.8085719234338382,0.0,0.24274737490824755,True,True,0.13443393748716892,1.000000000000001,-1.5663591071022989,0.06018425353567964,0.49999999999999944,0.0,0.836346340309112,0.0,0.24305169027208345,True,True,2.092765906969163e-05,insulator,True
2.9655172413793105,0.06736842105263158,0.13289199801984453,1.0000000000000004,-1.5893228175000922,0.064120251692091,0.4999999999999998,0.0,0.8085719234338382,0.0,0.24274737490824755,True,True,0.13310482604062868,1.0000000000000002,-1.5893397863888366,0.06018425353567964,0.4999999999999999,0.0,0.836346340309112,0.0,0.24305169027208345,True,True,1.6968888744361976e-05,insulator,True
3.013793103448276,0.06736842105263158,0.13186511459452624,0.9999999999999982,-1.612363940046275,0.05921138204858009,0.5000000000000007,0.0,0.8436254454660808,0.0,0.24313143151060512,True,True,0.13186528079100188,1.0000000000000004,-1.61236395371387,0.05921134239464296,0.4999999999999998,0.0,0.843625744068659,0.0,0.24313167194086277,True,True,1.3667595055721904e-08,insulator,True
3.0620689655172413,0.06736842105263158,0.13065903275695295,1.0000000000000002,-1.635424023831803,0.05823963408672821,0.4999999999999999,0.0,0.8510736157971206,0.0,0.24321340807936392,True,True,0.13077403247816657,1.0000000000000002,-1.6354331302076304,0.05631252646476591,0.4999999999999999,0.0,0.8663987764921777,0.0,0.24338179347648814,True,True,9.1063758274057e-06,insulator,True
3.110344827586207,0.06736842105263158,0.12948513177288498,1.0000000000000022,-1.658518405784564,0.05727352015897753,0.49999999999999895,0.0,0.8586618267682862,0.0,0.24329676550610033,True,True,0.12954246890579335,1.0000000000000002,-1.6585221910503063,0.05631252646476591,0.4999999999999999,0.0,0.8663987764921777,0.0,0.24338179347648814,True,True,3.785265742184407e-06,insulator,True
3.1586206896551725,0.06736842105263158,0.12834248454075078,1.0,-1.6816455862243536,0.056313675512936,0.4999999999999999,0.0,0.8663894134856496,0.0,0.24338138518742897,True,True,0.1283427563458854,1.0000000000000002,-1.6816456006302563,0.05631252646476591,0.4999999999999999,0.0,0.8663987764921777,0.0,0.24338179347648814,True,True,1.440590269297104e-08,insulator,True
3.206896551724138,0.06736842105263158,0.12717381642482126,1.0000000000000004,-1.70480187535041,0.05631367506051778,0.4999999999999998,0.0,0.8663894134856496,0.0,0.24338138518742897,True,True,0.12728740488760198,1.000000000000002,-1.7048068620734271,0.054415771853283744,0.4999999999999991,0.0,0.8822546467248965,0.0,0.24355420922088616,True,True,4.986723017186279e-06,insulator,True
3.2551724137931037,0.06736842105263158,0.12614717936639924,1.0,-1.727992734469937,0.054416388687759186,0.4999999999999999,0.0,0.8822493620883218,0.0,0.2435537616210581,True,True,0.12614746977764457,1.0000000000000004,-1.7279927445982566,0.054415771853283744,0.4999999999999998,0.0,0.8822546467248965,0.0,0.24355420922088616,True,True,1.0128319516411466e-08,insulator,True
3.3034482758620687,0.06736842105263158,0.12509266082034007,1.0000000000000004,-1.751210084531824,0.05348080466874433,0.4999999999999998,0.0,0.8903730122784207,0.0,0.24364117759224677,True,True,0.12514941621653752,1.0000000000000002,-1.751211784657782,0.052553074038921545,0.4999999999999999,0.0,0.8986376797481954,0.0,0.24372977860592326,True,True,1.700125958015164e-06,insulator,True
3.3517241379310345,0.06736842105263158,0.12406581740419147,1.0,-1.7744549918378296,0.05255304647933145,0.4999999999999999,0.0,0.8986379331371098,0.0,0.24372939318818054,True,True,0.12406606103547037,0.9999999999999998,-1.774454996163235,0.052553073068419595,0.5000000000000001,0.0,0.8986376797481954,0.0,0.24372977860592326,True,True,4.325405367211488e-09,insulator,True
3.4,0.06736842105263158,0.12301034190847894,1.000000000000001,-1.79772598743924,0.05255304595965064,0.4999999999999996,0.0,0.8986379331371098,0.0,0.24372939318818054,True,True,0.12306559860101568,1.0000000000000016,-1.797726310796865,0.05163653907230962,0.4999999999999993,0.0,0.9070162852853196,0.0,0.24381798319468095,True,True,3.233576251204795e-07,insulator,True
2.0,0.0768421052631579,0.15327194840356617,1.0000000000000002,-1.1414676645900101,0.09519038108215096,0.4999999999999999,0.0,0.7442711746128979,0.0,0.24356756226934623,True,True,0.1532539540021854,1.0000000000000002,-1.1414609916477476,0.09266267640070092,0.4999999999999999,0.0,0.7554071577779857,0.0,0.24354380625327005,True,True,-6.672942262531123e-06,metal,True
2.0482758620689654,0.0768421052631579,0.15131335234011614,1.0000000000000004,-1.163395950378691,0.09519038108215096,0.4999999999999998,0.0,0.7442711746128979,0.0,0.24356756226934623,True,True,0.15129547581791503,1.0000000000000002,-1.1633897834650566,0.09266267640070092,0.4999999999999999,0.0,0.7554071577779857,0.0,0.24354380625327005,True,True,-6.166913634420013e-06,metal,True
2.0965517241379312,0.0768421052631579,0.14940296030210767,1.000000000000001,-1.185413835937946,0.09519038108215096,0.4999999999999996,0.0,0.7442711746128979,0.0,0.24356756226934623,True,True,0.14938521557701293,1.0000000000000002,-1.1854081606093596,0.09266267640070092,0.4999999999999999,0.0,0.7554071577779857,0.0,0.24354380625327005,True,True,-5.675328586418615e-06,metal,True
2.1448275862068966,0.0768421052631579,0.14754056081473454,1.0000000000000002,-1.2075169794619103,0.09519038108215096,0.4999999999999999,0.0,0.7442711746128979,0.0,0.24356756226934623,True,True,0.14751822662574593,1.0000000000000007,-1.2075103435490218,0.09137665189630971,0.4999999999999998,0.0,0.7612432471307192,0.0,0.24353741685688857,True,True,-6.635912888519613e-06,metal,True
2.193103448275862,0.0768421052631579,0.1457019479875575,1.0000000000000002,-1.2296947168519634,0.09010606864601688,0.4999999999999999,0.0,0.7671273927471575,0.0,0.24353507759861806,True,True,0.14570192104907642,1.0,-1.2296947091311365,0.09007863143405467,0.4999999999999999,0.0,0.7672557795325898,0.0,0.243535040913921,True,True,-7.72082686673059e-09,metal,True
2.2413793103448274,0.0768421052631579,0.14393544690179075,1.0000000000000002,-1.2519570488332787,0.08877350821070194,0.4999999999999999,0.0,0.7734292718584883,0.0,0.243536264752752,True,True,0.14393593266894203,1.0000000000000002,-1.251957181777281,0.08860509387334281,0.4999999999999999,0.0,0.7742355007282459,0.0,0.2435369325945987,True,True,1.3294400225127845e-07,insulator,True
2.2896551724137932,0.0768421052631579,0.14221860929313368,1.0,-1.2742935839459844,0.08745160771426756,0.4999999999999999,0.0,0.7798178668899198,0.0,0.24354173272250113,True,True,0.1422355142188289,1.0000000000000007,-1.2742980369571777,0.08479755658158887,0.4999999999999998,0.0,0.7930782576783657,0.0,0.24356520948035315,True,True,4.453011193339407e-06,insulator,True
2.3379310344827586,0.0768421052631579,0.14055053496447656,1.0000000000000002,-1.2967005689186293,0.08612730122537862,0.4999999999999999,0.0,0.7863602638359646,0.0,0.24355130400928104,True,True,0.1405604418669325,1.0000000000000002,-1.2967029844175462,0.08479755658158887,0.4999999999999999,0.0,0.7930782576783657,0.0,0.24356520948035315,True,True,2.415498916885639e-06,insulator,True
2.386206896551724,0.0768421052631579,0.1389303907026617,1.0000000000000004,-1.3191744877973341,0.08479882544168851,0.4999999999999998,0.0,0.7930717744016791,0.0,0.24356500914037615,True,True,0.1389305318534715,1.0000000000000002,-1.3191745195337543,0.08479755671984426,0.4999999999999999,0.0,0.7930782576783657,0.0,0.24356520948035315,True,True,3.1736420158523515e-08,insulator,True
2.43448275862069,0.0768421052631579,0.1373448265196373,1.0000000000000002,-1.341709430969035,0.08479882544168851,0.4999999999999999,0.0,0.7930717744016791,0.0,0.24356500914037615,True,True,0.1373574862683951,1.0,-1.3417120543362604,0.08346536793110478,0.4999999999999999,0.0,0.7999639355426109,0.0,0.24358318687455544,True,True,2.623367225451645e-06,insulator,True
2.4827586206896552,0.0768421052631579,0.13580273361114778,1.0000000000000002,-1.3643047604473337,0.08479882544168851,0.4999999999999999,0.0,0.7930717744016791,0.0,0.24356500914037615,True,True,0.13584837764152402,1.0000000000000002,-1.3643136068088915,0.08080000076406656,0.4999999999999999,0.0,0.814232536632864,0.0,0.24363133597244052,True,True,8.846361557734994e-06,insulator,True
2.5310344827586206,0.0768421052631579,0.13430319449274222,1.0000000000000002,-1.3869576147194356,0.08479882544168851,0.4999999999999999,0.0,0.7930717744016791,0.0,0.24356500914037615,True,True,0.13434827643851555,0.9999999999999998,-1.3869654195514547,0.0807999999113028,0.5000000000000001,0.0,0.814232536632864,0.0,0.24363133597244052,True,True,7.804832019120411e-06,insulator,True
2.5793103448275865,0.0768421052631579,0.13290975008320535,1.0000000000000002,-1.4096753916962776,0.0794705084667913,0.4999999999999999,0.0,0.8216086162256828,0.0,0.24366110672625596,True,True,0.1329099943252247,1.0,-1.4096754330146954,0.07947034902078012,0.4999999999999999,0.0,0.8216095088118257,0.0,0.24366147059832166,True,True,4.131841779830836e-08,insulator,True
2.627586206896552,0.0768421052631579,0.13151415510847508,1.0000000000000024,-1.4324373346279826,0.07814504137274453,0.49999999999999895,0.0,0.829143523625255,0.0,0.24369515098572347,True,True,0.13154063863137336,1.0000000000000022,-1.4324415854841517,0.07676444115400018,0.4999999999999991,0.0,0.8371925265417614,0.0,0.24373511627598382,True,True,4.2508561690635105e-06,insulator,True
2.6758620689655173,0.0768421052631579,0.13016006118441634,1.0000000000000004,-1.4552486676846357,0.0768257722554883,0.4999999999999998,0.0,0.8368304915343443,0.0,0.24373298569415774,True,True,0.13016145448583458,1.0000000000000002,-1.4552488689208625,0.07676444115400018,0.4999999999999999,0.0,0.8371925265417614,0.0,0.24373511627598382,True,True,2.012362267933554e-07,insulator,True
2.7241379310344827,0.0768421052631579,0.1288194987710379,1.0000000000000002,-1.4781035528589068,0.0768257722554883,0.4999999999999999,0.0,0.8368304915343443,0.0,0.24373298569415774,True,True,0.12884648347810648,0.9999999999999998,-1.4781070235506915,0.07551312997304058,0.5000000000000001,0.0,0.8446723205824069,0.0,0.24377480928398454,True,True,3.470691784634994e-06,insulator,True
2.772413793103448,0.0768421052631579,0.12751652435017946,1.0000000000000002,-1.5010038189639496,0.0768257722554883,0.4999999999999999,0.0,0.8368304915343443,0.0,0.24373298569415774,True,True,0.12757189020806523,1.0,-1.50101009293129,0.0742094725455578,0.4999999999999999,0.0,0.852659861846297,0.0,0.24381997902098387,True,True,6.273967340320041e-06,insulator,True
2.820689655172414,0.0768421052631579,0.1263348460516521,1.0,-1.5239557183028807,0.07291563265212136,0.4999999999999999,0.0,0.8607924237859824,0.0,0.2438679687379781,True,True,0.12636759964279726,1.0000000000000007,-1.5239594380750507,0.07162936073722277,0.4999999999999996,0.0,0.8690890705345127,0.0,0.24392013097173454,True,True,3.7197721700632513e-06,insulator,True
2.8689655172413793,0.0768421052631579,0.125134749020473,1.0000000000000018,-1.5469419528781185,0.0716330308700979,0.4999999999999993,0.0,0.8690650884268248,0.0,0.24391955961887363,True,True,0.12513510279132312,1.0000000000000004,-1.5469419877730948,0.07162936073722277,0.4999999999999998,0.0,0.8690890705345127,0.0,0.24392013097173454,True,True,3.4894976241872655e-08,insulator,True
2.9172413793103447,0.0768421052631579,0.12393680910286542,1.0000000000000002,-1.5699640550091842,0.0716330308700979,0.4999999999999999,0.0,0.8690650884268248,0.0,0.24391955961887363,True,True,0.1240057593142372,1.0000000000000002,-1.569970148134351,0.06909327598228172,0.4999999999999999,0.0,0.8861032282292114,0.0,0.24403248954765233,True,True,6.093125166861668e-06,insulator,True
2.9655172413793105,0.0768421052631579,0.12277242426970025,1.0000000000000004,-1.5930239318553945,0.0716330308700979,0.4999999999999998,0.0,0.8690650884268248,0.0,0.24391955961887363,True,True,0.1228403884712778,1.0000000000000002,-1.5930286866796077,0.06909327598228172,0.4999999999999999,0.0,0.8861032282292114,0.0,0.24403248954765233,True,True,4.754824213248909e-06,insulator,True
3.013793103448276,0.0768421052631579,0.12164060972579058,1.0000000000000004,-1.6161199046381658,0.0716330308700979,0.4999999999999998,0.0,0.8690650884268248,0.0,0.24391955961887363,True,True,0.12174302172882136,1.0000000000000002,-1.6161256293075785,0.06785664658537617,0.4999999999999999,0.0,0.8947347077520873,0.0,0.24409219323349787,True,True,5.724669412732197e-06,insulator,True
3.0620689655172413,0.0768421052631579,0.12054039513453638,1.0000000000000013,-1.6392503812916572,0.0716330308700979,0.49999999999999944,0.0,0.8690650884268248,0.0,0.24391955961887363,True,True,0.12067812915389725,1.0000000000000002,-1.639256181393128,0.06661924617270676,0.4999999999999999,0.0,0.9036051370204607,0.0,0.24415511805343132,True,True,5.800101470665453e-06,insulator,True
3.110344827586207,0.0768421052631579,0.11947082665644529,1.0000000000000018,-1.662413851698937,0.0716330308700979,0.4999999999999991,0.0,0.8690650884268248,0.0,0.24391955961887363,True,True,0.11964369141032843,1.0000000000000004,-1.6624187736036888,0.06540967259876368,0.4999999999999998,0.0,0.9125124128339442,0.0,0.24421953044141598,True,True,4.921904751764572e-06,insulator,True
3.1586206896551725,0.0768421052631579,0.1186386838897623,0.9999999999999986,-1.6856119935262956,0.06421730071628803,0.5000000000000006,0.0,0.9215324024830153,0.0,0.24428530773898308,True,True,0.11863911161488455,1.0000000000000004,-1.6856120105332115,0.06421334834528868,0.4999999999999998,0.0,0.921562708156334,0.0,0.24428606017915472,True,True,1.7006915875583672e-08,insulator,True
3.206896551724138,0.0768421052631579,0.11762456395979334,1.0000000000000016,-1.7088335095838603,0.06421730065338502,0.49999999999999944,0.0,0.9215324024830153,0.0,0.24428530773898308,True,True,0.11770245811427667,1.0000000000000016,-1.7088359260667452,0.06186924915999446,0.49999999999999944,0.0,0.9400336295966891,0.0,0.24442432977687956,True,True,2.4164828849038145e-06,insulator,True
3.2551724137931037,0.0768421052631579,0.11671484381445177,1.0000000000000002,-1.7320850854654282,0.0618694410459788,0.4999999999999999,0.0,0.9400320757168068,0.0,0.2444238196574903,True,True,0.11671512552840489,0.9999999999999998,-1.7320850917094672,0.06186924815431015,0.5000000000000001,0.0,0.9400336295966891,0.0,0.24442432977687956,True,True,6.2440390635742915e-09,insulator,True
3.3034482758620687,0.0768421052631579,0.1157545925084559,1.0000000000000009,-1.7553620904754368,0.0618694410459788,0.4999999999999996,0.0,0.9400320757168068,0.0,0.2444238196574903,True,True,0.11579384467500531,1.000000000000001,-1.7553624625115356,0.06071839880033461,0.49999999999999944,0.0,0.9494823151455963,0.0,0.24449594690842288,True,True,3.720360988168636e-07,insulator,True
3.3517241379310345,0.0768421052631579,0.11489791295733603,1.0000000000000018,-1.778665509647689,0.0595892600029178,0.4999999999999991,0.0,0.9590117352271024,0.0,0.24456804509976718,True,True,0.11489824394315817,1.0000000000000002,-1.7786655114927448,0.05958699780427169,0.4999999999999999,0.0,0.9590310928130347,0.0,0.2445686620503821,True,True,1.8450556638072158e-09,insulator,True
3.4,0.0768421052631579,0.1140266875737873,1.0000000000000009,-1.8019931669686367,0.05848838274991498,0.4999999999999996,0.0,0.9685614121779185,0.0,0.24464094872933922,True,True,0.11402698452664346,1.0000000000000009,-1.8019931662509547,0.058480044735080935,0.4999999999999996,0.0,0.9686347469607233,0.0,0.24464151031734904,True,True,-7.176819138976498e-10,metal,True
2.0,0.08631578947368422,0.14339924692919906,1.0000000000000002,-1.1443358591906299,0.1109357930746139,0.4999999999999999,0.0,0.7676634018029478,0.0,0.24558154411510075,True,True,0.14328078627784646,1.0000000000000004,-1.1442942335960549,0.10753015416337479,0.4999999999999998,0.0,0.7812171365222977,0.0,0.24540948250499586,True,True,-4.162559457498993e-05,metal,True
2.0482758620689654,0.08631578947368422,0.14157357520834724,1.0000000000000002,-1.166372974406215,0.1109357932860474,0.4999999999999999,0.0,0.7676634018029478,0.0,0.24558154411510075,True,True,0.14145629348357858,1.0000000000000013,-1.1663347840950027,0.10753015416337479,0.49999999999999944,0.0,0.7812171365222977,0.0,0.24540948250499586,True,True,-3.819031121232719e-05,metal,True
2.0965517241379312,0.08631578947368422,0.1396836510264139,0.9999999999999986,-1.188460386486767,0.107530231538759,0.5000000000000006,0.0,0.781216821729027,0.0,0.24540977042754805,True,True,0.1396834568800495,1.000000000000001,-1.1884603268077192,0.10753015416337479,0.4999999999999998,0.0,0.7812171365222977,0.0,0.24540948250499586,True,True,-5.967904792569811e-08,metal,True
2.1448275862068966,0.08631578947368422,0.13791008994134235,1.0000000000000002,-1.2106519984990267,0.10582161721195915,0.4999999999999999,0.0,0.7882518629183208,0.0,0.24533257994727947,True,True,0.13790992829595455,0.9999999999999988,-1.2106519516728207,0.10582028091530087,0.5000000000000003,0.0,0.7882574325520659,0.0,0.2453323374704488,True,True,-4.6826206023808936e-08,metal,True
2.193103448275862,0.08631578947368422,0.1361915781859336,0.9999999999999998,-1.2329239764802067,0.10410823454923551,0.5000000000000001,0.0,0.7954728306742804,0.0,0.24526158962863043,True,True,0.13619141939613325,0.9999999999999993,-1.2329239331765298,0.10410827681442406,0.5000000000000002,0.0,0.7954726558941295,0.0,0.24526134856398468,True,True,-4.330367686655734e-08,metal,True
2.2413793103448274,0.08631578947368422,0.1345271389222463,1.0000000000000002,-1.2552721885382385,0.10239913073034003,0.4999999999999999,0.0,0.802848531030235,0.0,0.24519706945478176,True,True,0.13452689503547366,0.9999999999999998,-1.2552721260244812,0.10239632016700156,0.5000000000000001,0.0,0.8028608149415128,0.0,0.24519669454893467,True,True,-6.251375728183461e-08,metal,True
2.2896551724137932,0.08631578947368422,0.13295282340478515,1.0000000000000002,-1.2777014925080716,0.10239913073034003,0.4999999999999999,0.0,0.802848531030235,0.0,0.24519706945478176,True,True,0.13288198839149226,1.0000000000000002,-1.2776844785626869,0.0989812897744189,0.4999999999999999,0.0,0.8181453572637994,0.0,0.245086763862972,True,True,-1.7013945384780627e-05,metal,True
2.3379310344827586,0.08631578947368422,0.1314249832398203,1.0000000000000002,-1.300196771309285,0.10239913073034003,0.4999999999999999,0.0,0.802848531030235,0.0,0.24519706945478176,True,True,0.1313550760330995,1.0000000000000002,-1.3001815807027317,0.0989812897744189,0.4999999999999999,0.0,0.8181453572637994,0.0,0.245086763862972,True,True,-1.5190606553305841e-05,metal,True
2.386206896551724,0.08631578947368422,0.1298454462534099,0.9999999999999998,-1.3227356090314482,0.09728245526568792,0.5000000000000001,0.0,0.8260356703355926,0.0,0.24504192949101672,True,True,0.12978504878331648,1.0000000000000002,-1.3227222451375253,0.09224393527808655,0.4999999999999999,0.0,0.8506595620191392,0.0,0.24494528295937912,True,True,-1.336389392281312e-05,metal,True
2.43448275862069,0.08631578947368422,0.1283846652649517,1.0000000000000002,-1.3453512574388118,0.09559873616128614,0.4999999999999999,0.0,0.8340548740934806,0.0,0.24500353276800937,True,True,0.12834876779785676,1.0000000000000004,-1.3453439404647896,0.09224393527808655,0.4999999999999999,0.0,0.8506595620191392,0.0,0.24494528295937912,True,True,-7.316974022231193e-06,metal,True
2.4827586206896552,0.08631578947368422,0.12697135297214335,1.0000000000000002,-1.368025363213957,0.09392476847844175,0.4999999999999999,0.0,0.842232861873111,0.0,0.2449715665498558,True,True,0.1269553843225767,1.0000000000000002,-1.3680223843052703,0.09224393527808655,0.4999999999999999,0.0,0.8506595620191392,0.0,0.24494528295937912,True,True,-2.978908686612769e-06,metal,True
2.5310344827586206,0.08631578947368422,0.12560388617855217,1.0000000000000002,-1.3907549001991788,0.09225136521341762,0.4999999999999999,0.0,0.8506218240522906,0.0,0.24494563403168446,True,True,0.12560367595280963,1.0000000000000004,-1.3907548645438927,0.09224393527808655,0.4999999999999998,0.0,0.8506595620191392,0.0,0.24494528295937912,True,True,-3.565528605697921e-08,metal,True
